name,percentage_outliers,std_outliers,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
ecoli,20,10,3,47.99999713897705, 0.0, 0.050084238833189014, -0.6049337140917779, 0.7335428768992424, 0.07444061343073846, 0.06747427880764006, 0.18376115391254425, 0.028275373417139052, 0.7452962173759937, 0.014639191031455993, 0.03151290968060493, 0.0015377871453762055, 0.01477098394036293, 0.006815383750200271, 0.019682923626899718, 0.010336030501127243, 0.028828823083639144, 0.6180213938236236, 0.0006775100469589233
ecoli,20,20,7,47.99999713897705, 0.0, 0.063111130464077, -1.818989216285944, 1.8867609364390372, 0.019527763497829434, 0.061277930736541746, 0.5379303059995174, -0.06634475179314613, 0.6371119439601898, 0.029516628384590148, 0.06297720015048981, 0.0005068667173385619, 0.0037158152699470516, 0.009019886118173599, 0.025728714942932128, 0.014780437284708023, 0.028294937586784363, 0.6698498608231545, 0.0003675599336624145
ecoli,20,20,2,47.99999713897705, 0.0, 0.06623888624310494, -1.6349005160570145, 1.7065201863050463, 0.07009278337955474, 0.07282996237277985, 0.4846667068898678, -0.0012885933458805085, 0.6224999790370465, 0.028392826914787294, 0.05817553877830505, 0.0005771225690841675, 0.0040521462023258206, 0.006200208842754363, 0.01934787676334381, 0.009207981663942337, 0.027457464247941973, 0.6766155512154103, 0.00031499419212341307
ecoli,20,20,8,47.99999713897705, 0.0, 0.06044528619050979, -1.7632985952079296, 1.9071830342113971, 0.10017418501973152, 0.06144802749156952, 0.5478582998931407, 0.014299006128311156, 0.6018172186553478, 0.028871144354343417, 0.06489362061023712, 0.0026924501717090605, 0.013012812095880509, 0.005569478952884674, 0.025728714942932128, 0.008281944531202316, 0.02829122664928436, 0.6594421270489692, 0.0004130451619625091
ecoli,20,20,3,47.99999713897705, 0.0, 0.05395973705649376, -1.13658108035326, 1.3781679889261724, 0.09443530322909356, 0.06862720966339111, 0.3403972649037838, 0.06297336764335633, 0.6969357478797437, 0.015794832110404968, 0.037732900977134706, 0.00027708099484443667, 0.01237835646867752, 0.008144508278369903, 0.01934473421573639, 0.012444503849744796, 0.027421502286195755, 0.6297615392029285, 0.0005585404574871063
ecoli,20,30,7,47.99999713897705, 0.0, 0.05992275142073632, -2.385400624001026, 2.8345580871999263, 0.09372061501741409, 0.06459037125110627, 0.6647757907748222, 0.03705481020212174, 0.9144355674147606, 0.0302847558259964, 0.06222059011459351, 0.006403626292943955, 0.01129751212000847, 0.012277193367481232, 0.03212367190718651, 0.01888549290895462, 0.03696933188438416, 0.664281419801712, 0.00042118216753005985
ecoli,20,30,2,47.99999713897705, 0.0, 0.06334257692694664, -2.425438154220581, 2.561520533812046, 0.06430541365742684, 0.07296653658151626, 0.6786464178085327, -0.023629815793037415, 0.7573102018117904, 0.02747984856367111, 0.054837855100631716, 0.0008545394659042358, 0.010575759738683702, 0.0004962860286235809, 0.017353624737262728, 0.0007030413508415222, 0.02552319578528404, 0.6683239610373973, 0.0003651474118232727
ecoli,20,30,8,47.99999713897705, 0.0, 0.06366124551296234, -2.683900496459007, 2.6498769541680813, 0.041862084990739824, 0.06142857253551483, 0.7516351434350014, -0.03834800515174866, 0.7474032201051711, 0.03267292618751526, 0.06565007269382477, 0.0008388885259628296, 0.01209967581629753, 0.00034303566217422485, 0.03212367190718651, 0.0004697050034999847, 0.036969163274765016, 0.663198529970646, 0.00035823467373847964
ecoli,20,30,3,47.99999713897705, 0.0, 0.05580767236948014, -1.8340558470904826, 1.998369431757927, 0.11172216908931733, 0.068403000831604, 0.5557945988893509, 0.05259883822202682, 0.6627361981570721, 0.015727710127830506, 0.03939869940280914, 0.003279113507270813, 0.007124542009830474, 0.006439473879337311, 0.015753804409503937, 0.010013418000936507, 0.0235993211209774, 0.633514778882265, 0.0005107813894748688
ecoli,20,40,7,47.99999713897705, 0.0, 0.056369878828525545, -3.5162064360976215, 3.828410822534561, 0.05142082998156548, 0.06464224368333817, 0.9196405068039893, -0.031023874658346176, 1.0376819356381894, 0.029882835149765013, 0.06324732065200805, 0.00037797714471817016, 0.008574724435806274, 0.008940498948097229, 0.04550463771820068, 0.014676227122545243, 0.05447669048309326, 0.6544828646719456, 0.0004948485672473908
ecoli,20,40,2,47.99999713897705, 0.0, 0.06114932183027267, -3.2914080327272415, 3.2740828900218006, 0.1183531807243824, 0.07225372135639191, 0.8887301544427872, 0.03874242068529129, 0.7745601663649082, 0.026320146918296813, 0.05283806219696999, 0.0004315307021141052, 0.00812647660970688, 0.001110981523990631, 0.01843265610933304, 0.0010307138979434966, 0.02637892194390297, 0.6634632859766483, 0.0004021405339241028
ecoli,20,40,8,47.99999713897705, 0.0, 0.0612456771671772, -3.5569021061718464, 3.5831349720060826, -0.000988665533065796, 0.06142883956432343, 0.955947062420845, -0.06012962700128555, 0.7200251766741276, 0.02862075835466385, 0.06278371095657348, 0.006338415467739105, 0.010030034494400025, 0.0008353350281715393, 0.04550463771820068, 0.0010284107267856599, 0.05444641704559326, 0.661232250881195, 0.0003932080090045929
ecoli,20,40,3,47.99999713897705, 0.0, 0.05514532836675644, -2.2758720638215544, 2.670450306415558, 0.09925463616251945, 0.0672991794347763, 0.6653847112059593, 0.025041006618738176, 0.8316866095542907, 0.014464284777641298, 0.032874494194984435, 0.0008270251393318177, 0.010902434861660005, 0.0008710195243358612, 0.018428463470935824, 0.0015341259658336638, 0.026378850418329238, 0.6302621731042861, 0.0005312277793884277
ecoli,20,50,7,47.99999713897705, 0.0, 0.06347196103930473, -4.521843500691652, 4.7104156475603585, 0.09096268752217293, 0.06429622232913972, 1.2485488267719747, -0.01548366960287094, 0.8118585474848747, 0.03077681005001068, 0.06447922959923744, 0.0026082128643989564, 0.014623991000652314, 0.010842898321151734, 0.033635398560762406, 0.014833563715219497, 0.03972325497865677, 0.6716138570606709, 0.00035611183047294616
ecoli,20,50,2,47.99999713897705, 0.0, 0.06259969528913498, -3.94049746914506, 4.1529060055971145, 0.15805901515483858, 0.07170451819896698, 1.1761012199759482, 0.03506365996599197, 0.6665443794488907, 0.02829551339149475, 0.056650275588035585, 0.0004790326714515686, 0.009013437706232072, 0.003653770691156387, 0.01655399180650711, 0.006483385455608368, 0.02553956441283226, 0.668435801076889, 0.0003763630986213684
ecoli,20,50,8,47.99999713897705, 0.0, 0.06335138735175133, -4.4071943659305575, 4.586668503636122, 0.07498476314544678, 0.06144825130701065, 1.298078864336014, -0.03558220935463905, 0.6623263594985008, 0.02851322561502457, 0.06334857821464539, 0.007276789939403534, 0.00892367570400238, 0.0011303656160831451, 0.033635398560762406, 0.0020187408328056337, 0.03972325497865677, 0.6623847440242767, 0.0003572513699531555
ecoli,20,50,3,47.99999713897705, 0.0, 0.05911307746171952, -2.905185182088614, 3.17194560611248, 0.12254895317554475, 0.06851370275020599, 0.8994691851139068, 0.058307742476463316, 0.6305259640812874, 0.017063467502593993, 0.04118634358048439, 0.0004090039670467377, 0.014659410548210145, 0.0018072616279125216, 0.016344150292873384, 0.0030341593861579895, 0.025145686918497084, 0.642457853782177, 0.00043689523339271544
ecoli,20,60,7,47.99999713897705, 0.0, 0.06245212683081627, -5.082798288565874, 5.518176554298401, 0.07417922054529191, 0.066514772772789, 1.4386183140873907, 0.014985862004756928, 0.8179201980531215, 0.030725225806236267, 0.06432805851101875, 0.0008655637979507446, 0.00797449461221695, 0.007015747874975204, 0.03253442012071609, 0.011168811219930649, 0.039091216534376146, 0.6701704215168953, 0.00037932411432266234
ecoli,20,60,2,47.99999713897705, 0.0, 0.0592251634657383, -4.976494100791216, 4.8855096977472305, -0.008730634677410126, 0.07153887897729874, 1.299209960603714, -0.04074311608672142, 0.9017952776014805, 0.02699393481016159, 0.055262245535850525, 0.0054977695941925055, 0.008045642548799515, 0.010755427032709122, 0.022839539110660553, 0.01643794974684715, 0.03321837374567986, 0.6598424492895603, 0.0004352320611476898
ecoli,20,60,8,47.99999713897705, 0.0, 0.06366810299158096, -5.278144637411833, 5.440779732602835, 0.01319578959941864, 0.0607251426577568, 1.5027838655829429, -0.01199373204112053, 0.727155112016201, 0.03025547504425049, 0.06411029055714608, 0.0007215720176696778, 0.006318371278047562, 0.0038277927458286285, 0.03253442012071609, 0.006171025592088699, 0.0390912147462368, 0.6647710353195667, 0.00035188224911689755
ecoli,20,60,3,47.99999713897705, 0.0, 0.04884924436807632, -3.6299836756289006, 3.896539542764425, 0.00027328151464462314, 0.06839317679405212, 0.9379090844094753, -0.11425663161873817, 1.0527998663783074, 0.015868420600891112, 0.030612116158008573, 0.0007037925243377685, 0.00559207478761673, 0.004030202060937882, 0.022833024764060975, 0.0063848038613796235, 0.033211938190460207, 0.6154514873147011, 0.0007207766830921173
ecoli,20,70,7,47.99999713897705, 0.0, 0.05935688567757606, -6.367547784018517, 6.534941224890947, 0.1288456033885479, 0.06666445016860961, 1.7041765997231006, 0.05219043624997139, 0.9929764715135098, 0.030815995335578918, 0.06466208711266518, 0.002155778032541275, 0.004722398608922958, 0.004606347280740738, 0.04292762125134468, 0.0080613611638546, 0.051851688617467875, 0.662863497853279, 0.00043045315146446225
ecoli,20,70,2,47.99999713897705, 0.0, 0.05743932278752327, -5.529409527039528, 5.681389077544212, 0.0711715707540512, 0.07237890422344208, 1.4566995713472366, 0.027715464442968366, 0.9105785379469394, 0.026510226130485533, 0.05305982545018196, 0.0024689248025417327, 0.005132095414400101, 0.004298899734020234, 0.02307211151123047, 0.006974045121669769, 0.03321759709715843, 0.6527317611634731, 0.0004761735916137695
ecoli,20,70,8,47.99999713897705, 0.0, 0.05939054036140441, -5.791603934586048, 6.3357020843088625, 0.21218031245470048, 0.06269812315702439, 1.5261603112101556, 0.12471376448869705, 0.9700061291217804, 0.02692478895187378, 0.06287250816822051, 0.0022350917875766756, 0.007889016538858413, 0.0017000642955303192, 0.04292762125134468, 0.002469733518362045, 0.051851688617467875, 0.65391285302639, 0.00042754647731781006
ecoli,20,70,3,47.99999713897705, 0.0, 0.057536028504371645, -4.09604650208354, 4.45312099943757, 0.004224780404567719, 0.06745447635650634, 1.072767804080248, -0.09419159401655197, 0.8284141956806184, 0.01711199462413788, 0.03490606784820557, 0.0021366494417190554, 0.007560189086198807, 0.001817862528562546, 0.01788617401123047, 0.002649338239431381, 0.02575822209715843, 0.6395283792734145, 0.0004649990975856781
ecoli,20,80,7,47.99999713897705, 0.0, 0.06130184664726257, -6.93152411082387, 6.918945428752899, 0.14956553151607513, 0.06802122503519058, 1.9634939929425717, 0.01620178423523903, 0.797314524936676, 0.03127727389335632, 0.06329762458801269, 0.005357894915342331, 0.00962379516363144, 0.014690818792581559, 0.03599819298386574, 0.023076168912649155, 0.0424643027305603, 0.6670309552967548, 0.0003988652288913727
ecoli,20,80,2,47.99999713897705, 0.0, 0.05911085990667343, -6.554074504637718, 6.621728479081392, 0.1594184997320175, 0.07264229476451874, 1.6598296996355058, 0.06935334241390229, 0.9396696459770202, 0.025890108942985532, 0.051809553653001786, 0.0028024384021759032, 0.00923931953907013, 0.006054930531978607, 0.02493141489624977, 0.009268137514591218, 0.03525722143650055, 0.6594576515316963, 0.0004355817914009094
ecoli,20,80,8,47.99999713897705, 0.0, 0.05820230537056923, -7.02908977612853, 7.1881610839784145, -0.09237613003849984, 0.06017734706401825, 1.822454491889477, -0.0334092322409153, 0.9766231922864913, 0.027149268090724946, 0.06268904462456704, 0.0033722040653228758, 0.0096111208319664, 0.0014990299701690673, 0.03599819298386574, 0.0025360804855823517, 0.0424643027305603, 0.6512830405831337, 0.00045696322321891786
ecoli,20,80,3,47.99999713897705, 0.0, 0.04905263169407845, -4.836860048186779, 5.114598347014189, 0.09780287464857101, 0.06854910433292388, 1.1965211627542973, 9.654363989829943e-05, 1.2082519334316255, 0.014308073520660401, 0.030223408341407777, 0.004182153338193894, 0.0113943683385849, 0.0020568419516086575, 0.0198422588288784, 0.003379829925298691, 0.027871746277809147, 0.6137749129652977, 0.0007091314911842347
ecoli,20,90,7,47.99999713897705, 0.0, 0.06439662531614304, -8.202715207165479, 8.363962489670515, 0.16389039885401727, 0.06650319039821626, 2.239004055440426, 0.0022413123667240145, 0.743646668189764, 0.03231569230556488, 0.06729390621185302, 0.003207596129179001, 0.005927061557769776, 0.00982057645916939, 0.03187884670495987, 0.015982439064979554, 0.03736448819041252, 0.675074716836214, 0.0003412273406982422
ecoli,20,90,2,47.99999713897705, 0.0, 0.06344930948019029, -6.961773848938941, 7.501547959285975, 0.14288650617599488, 0.07174121737480163, 2.1792020794212816, 0.04006597207188606, 0.5878271785259247, 0.028392686247825625, 0.05671027064323426, 0.0022908020675182343, 0.006130489587783813, 0.007515654641389847, 0.017198563528060914, 0.011527699965238572, 0.025523118180036542, 0.6695457551181316, 0.00036246262788772584
ecoli,20,90,8,47.99999713897705, 0.0, 0.058486579978466034, -7.618390176707506, 7.8919674310088155, 0.22228847947716712, 0.06269809901714325, 1.8724876304209233, 0.09431617782115936, 0.9771395806014538, 0.027327491641044616, 0.06319283425807953, 0.0009971809267997742, 0.003545984238386154, 0.0017005636990070343, 0.03187884670495987, 0.0022883353412151337, 0.03736387783885002, 0.6503701958477498, 0.000452148962020874
ecoli,20,90,3,47.99999713897705, 0.0, 0.04860735734701156, -5.505772648578882, 5.6114898878812784, 0.07238070998191834, 0.06855280339717865, 1.380836637222767, -0.020133878290653228, 1.0845888525903224, 0.01569357544183731, 0.03285063147544861, 0.0010081764817237854, 0.005568554657697678, 0.0016644940197467805, 0.01703812370300293, 0.0022880480527877806, 0.025347026699781415, 0.6163582628965377, 0.0007241048336029053
ecoli,20,100,7,47.99999713897705, 0.0, 0.0632786155641079, -8.816390617895125, 9.091497369635105, 0.06525801485180854, 0.06428817123174668, 2.493513228601217, 0.013377693158388137, 0.7433306213438511, 0.031427392661571504, 0.06680744647979736, 0.0001611857831478119, 0.006607389914989471, 0.001925570845603943, 0.03959442722797393, 0.004565645509958268, 0.04788013692498207, 0.6722504999279977, 0.000365440171957016
ecoli,20,100,2,47.99999713897705, 0.0, 0.057026363033056256, -8.25623866724968, 7.861690482747555, 0.045839036273956295, 0.07173198729753494, 1.9949433886706829, -0.0945697188436985, 1.0405874498724939, 0.027152855098247528, 0.05460626721382141, 0.00080922611951828, 0.013288710725307464, 0.009893218064308167, 0.02143726814389229, 0.015137861013412475, 0.03158513092398643, 0.6525601144492627, 0.00047610970735549927
ecoli,20,100,8,47.99999713897705, 0.0, 0.05646822961568833, -8.702253969800473, 8.182003348332643, -0.0376962708055973, 0.060793877840042115, 2.321277560722828, -0.07558053932785988, 0.866013389480114, 0.024671304225921634, 0.061251332759857176, 0.0001676104485988617, 0.005958004760742187, 0.008670151656866075, 0.03959442722797393, 0.013354281866550445, 0.04788013692498207, 0.6469264048218727, 0.0004933630108833313
ecoli,20,100,3,47.99999713897705, 0.0, 0.05214778282046318, -6.194467370057106, 6.191233521676064, 0.07346589326262475, 0.06973055064678192, 1.5561130688190459, -0.06883713737130165, 0.9453476717472076, 0.016874451637268067, 0.03563478514552117, 0.0038745195746421814, 0.01390107138156891, 0.0006207375943660736, 0.0214240559220314, 0.0026316256165504455, 0.031566408413648606, 0.6249161089360713, 0.0006050999104976653
ecoli,30,1,7,47.99999713897705, 0.0, 0.07787303456068038, -0.13644513462781907, 0.2827901550769806, 0.07562950128912925, 0.06952984899282455, 0.08543296829462052, 0.001041050535440445, 0.00774758962392807, 0.038448968529701234, 0.07294769585132599, 0.0002172501862049103, 0.010431178992986678, 0.0007581184089183808, 0.017657473880052565, 0.0018805893182754516, 0.019591229248046876, 0.7068670488774776, 0.00019001861810684205
ecoli,30,1,2,47.99999713897705, 0.0, 0.07316888914704323, -0.13965008068680762, 0.26444557257294654, 0.06953998993039132, 0.07313626974821091, 0.07358399927020073, -0.04363877438306809, 0.0617029848575592, 0.03170152515172958, 0.06094516217708587, 0.0025402508080005644, 0.018944323676824568, 0.001105596375465393, 0.018049140244722366, 0.0011558285951614382, 0.026440558195114136, 0.6904786059498786, 0.000235835462808609
ecoli,30,1,8,47.99999713897705, 0.0, 0.07334910734891892, -0.14144539872407913, 0.2763071629345417, 0.07491427465081216, 0.06141941249370575, 0.08061846050024032, -0.014686963993310929, 0.026662130820751192, 0.039495944082736975, 0.07027859330177307, 0.002445037144422531, 0.01243924075961113, 0.000539912724494934, 0.01764262955188751, 0.0003936500310897827, 0.01947482023835182, 0.6865873458802699, 0.00023993276357650757
ecoli,30,1,3,47.99999713897705, 0.0, 0.06230051729083061, -0.11803622581362724, 0.2764696339905262, 0.07430648887753485, 0.06858848333358765, 0.06269543827176094, 0.03674250633716583, 0.1752689654290676, 0.018523222804069518, 0.04139186084270477, 0.0002127188503742218, 0.01841004459261894, 0.0003278827369213104, 0.01671157531142235, 0.0011709882020950317, 0.024500375324487688, 0.6533892773032188, 0.0003812905013561249
ecoli,30,2,7,47.99999713897705, 0.0, 0.0704934155523777, -0.17978513465523718, 0.32448875359296797, 0.06832113509178162, 0.0630736193060875, 0.10356200301647187, -0.00479804276227951, 0.08893290306329728, 0.03461504012346268, 0.07016815185546875, 0.0011643075048923491, 0.006710168713331223, 0.004028148871660232, 0.02785368646979332, 0.006233765536546707, 0.030263994616270065, 0.6863313858151436, 0.0002644521772861481
ecoli,30,2,2,47.99999713897705, 0.0, 0.07084536289572715, -0.15819644221663476, 0.29328165857195854, 0.07292039168477059, 0.07389090716838836, 0.09313160245418549, -0.009462810343503951, 0.06935055170655251, 0.031798089742660525, 0.06080856263637542, 0.0019123739182949065, 0.0051590667426586155, 0.0007361136853694915, 0.013301456207036972, 0.0008719217419624329, 0.02025904442667961, 0.6850331489443778, 0.00026157990097999575
ecoli,30,2,8,47.99999713897705, 0.0, 0.06799893435835838, -0.17347267745137215, 0.31722395079135896, 0.06889801847934723, 0.06080145329236984, 0.0995342855989933, 0.0020981510519981384, 0.09525930579304695, 0.03432634830474853, 0.06799686968326568, 0.0010637159287929534, 0.0033077657639980318, 0.0005012595772743225, 0.02785368646979332, 0.0005660926461219788, 0.030263358289003374, 0.6766759196579456, 0.00029082456231117247
ecoli,30,2,3,47.99999713897705, 0.0, 0.06933017248511314, -0.10891535679101944, 0.2798558418869972, 0.08371646353602409, 0.0699989926815033, 0.08310301723480225, 0.043400949651002885, 0.02401628153324127, 0.022190206944942475, 0.05453147262334824, 0.0021130410254001615, 0.006446768242120742, 0.0008647250473499297, 0.00970607333779335, 0.0016342175126075745, 0.014281591659784317, 0.6736837813854217, 0.00028188170790672303
ecoli,30,3,7,47.99999713897705, 0.0, 0.07203991082906723, -0.2545348658323288, 0.4183779999434948, 0.08165595315098763, 0.06772521197795868, 0.12432367812395095, 0.034948224031925205, 0.13856785753965378, 0.03487512588500977, 0.06914977848529816, 0.0032748364090919493, 0.008849339443445205, 0.00829057377576828, 0.029908056378364564, 0.01380753759741783, 0.03619213289618492, 0.6927252119481564, 0.00024829386472702026
ecoli,30,3,2,47.99999713897705, 0.0, 0.07558927798867225, -0.24657995478510858, 0.36991702992320064, 0.07178374839425088, 0.07357344031333923, 0.1267929019987583, -0.02572547922730446, 0.06538443786501885, 0.03199087202548981, 0.061935818195343016, 0.0023213654458522797, 0.007788224118947982, 0.007958073598146438, 0.016919001710414886, 0.011665123492479324, 0.025345963758230207, 0.6975618894517422, 0.00021928215622901917
ecoli,30,3,8,47.99999713897705, 0.0, 0.06983003308176994, -0.26513929332494734, 0.40496830580830573, 0.05360794852375984, 0.05892734229564667, 0.12552706897258759, -0.007364662766456604, 0.14315506953001023, 0.038246295154094695, 0.06865451037883759, 0.0004674969851970673, 0.008742828327417374, 0.001671532356739044, 0.029908056378364564, 0.0028883473217487334, 0.03619119777083397, 0.6812337921679019, 0.00027035694122314453
ecoli,30,3,3,47.99999713897705, 0.0, 0.07432597933411599, -0.16398518233299256, 0.3291897618949413, 0.08494227559566497, 0.06905880451202392, 0.10899823392033578, 0.038105891549587254, 0.01696884018778801, 0.024354878664016723, 0.054310726523399355, 0.0006496857821941376, 0.003719159400463104, 0.0019042900204658507, 0.012214664590358734, 0.003143813019990921, 0.018165365117788313, 0.6851054043352603, 0.00022123130559921267
ecoli,30,4,7,47.99999713897705, 0.0, 0.07143092521429062, -0.3596417101562023, 0.49026418760418894, 0.05708011825084686, 0.06254358470439911, 0.1557357385993004, -0.03511308050155639, 0.20108532422184944, 0.034396302103996274, 0.06910246327519416, 0.0006937653720378875, 0.008739359623193742, 0.00687097680568695, 0.03411443895697593, 0.011507488864660263, 0.04024768691658974, 0.6916183289051057, 0.00025613306164741517
ecoli,30,4,2,47.99999713897705, 0.0, 0.07880748479366302, -0.32558592002987863, 0.4453004764974117, 0.06331745567917824, 0.06785114407539367, 0.15541903111338615, -0.024358983182907107, 0.10540726400613784, 0.032682250142097476, 0.06563557341694833, 0.0006763673961162567, 0.00952984712123871, 0.0011097436964511871, 0.013410982245206832, 0.0023320362269878387, 0.019080494678020476, 0.7068651092886925, 0.00019104323983192443
ecoli,30,4,8,47.99999713897705, 0.0, 0.0708725299835205, -0.3555369111001492, 0.49677009637355807, 0.07123484717607499, 0.06143099009990692, 0.15095653752684596, 0.022237392568588258, 0.21381938838958742, 0.03797994136810303, 0.0703540325164795, 0.007290783506631851, 0.011801874279975892, 0.0004048242628574371, 0.03409178270697594, 0.0012986225306987763, 0.040148858791589734, 0.6831507052123547, 0.0002643628716468811
ecoli,30,4,3,47.99999713897705, 0.0, 0.0692972720682621, -0.2299398060619831, 0.39563557103276253, 0.07081423233151435, 0.06698667764663696, 0.12676300916075706, 0.04428788738846779, 0.11793550781011582, 0.019843746423721314, 0.04248983383178711, 0.002635627180337906, 0.009861018151044846, 0.0007662711858749389, 0.012736958807706832, 0.0013107809007167816, 0.01813127592802048, 0.668622097748518, 0.0002778763651847839
ecoli,30,5,7,47.99999713897705, 0.0, 0.07556492840051651, -0.4515636973917484, 0.5994229617118835, 0.06767037265896797, 0.06474989116191865, 0.19096173269152641, -0.004531314259767532, 0.19124312891960144, 0.03732813239097595, 0.07172165051102639, 0.006070977407693863, 0.009826919555664063, 0.003504989677667618, 0.017996291083097457, 0.005795544999837875, 0.027311374527215958, 0.6994987214624881, 0.00021248473525047303
ecoli,30,5,2,47.99999713897705, 0.0, 0.07357505967617035, -0.3766404102921486, 0.5255648730635643, 0.07595694399476052, 0.0744483596086502, 0.16601669192910193, -0.0008100391447544099, 0.18025208796858788, 0.031630898118019106, 0.06318458259105683, 0.009002765506505965, 0.019024503880739212, 0.005359371882677079, 0.016959086292982102, 0.007858863204717636, 0.026408862161636352, 0.6925531086087227, 0.000229405415058136
ecoli,30,5,8,47.99999713897705, 0.0, 0.07106197060346603, -0.44101159751415253, 0.5774540645420552, 0.0636265786588192, 0.061606785655021666, 0.1738404036939144, 6.131379604339604e-05, 0.2777950059711933, 0.03650339782238007, 0.0689101792871952, 0.0010055000245571136, 0.018701008397340773, 0.0020503993153572083, 0.010446259421110153, 0.003355886310338974, 0.010798567825555801, 0.6841773378491401, 0.00025278292894363404
ecoli,30,5,3,47.99999713897705, 0.0, 0.07174757750034333, -0.28608548529148103, 0.4583893564760685, 0.07733389353752136, 0.06703039228916167, 0.14159521315693854, 0.0298857076048851, 0.13279315544962883, 0.022075934410095213, 0.049892366677522657, 0.0013325540959835051, 0.009454760742187499, 0.002057241356372833, 0.010970030295848846, 0.0033663603246212002, 0.01639351168870926, 0.6776855711281299, 0.00025716593861579897
ecoli,30,6,7,47.99999713897705, 0.0, 0.07182853785157203, -0.5480624112725258, 0.6946261558830739, 0.0710641112089157, 0.06413043498992921, 0.21811082083582878, -0.0018835783421993256, 0.2833382814347744, 0.03352861493825913, 0.06906162798404694, 0.0021782658219337463, 0.017449323523044586, 0.002198598396778107, 0.03387706537246704, 0.0020952285706996917, 0.04187991873025894, 0.6919867765069008, 0.0002495092451572418
ecoli,30,6,2,47.99999713897705, 0.0, 0.07621951031088828, -0.4805547687292099, 0.6231092105269432, 0.07196173120141029, 0.07317333221435547, 0.19953057376146316, 0.007565746635198593, 0.19786626818180084, 0.031202430129051207, 0.06227340996265411, 0.002278332930803299, 0.010940858900547029, 0.0016486231982707977, 0.006672631818056106, 0.002575767052173615, 0.009895415991544724, 0.6990330340743065, 0.00021235137581825258
ecoli,30,6,8,47.99999713897705, 0.0, 0.06998277692198754, -0.5355003111004829, 0.6670654786288738, 0.07257407173514366, 0.06142494857311249, 0.21464227744936942, 0.000837890458106995, 0.2532524455249309, 0.03579174518585205, 0.06908394813537597, 0.00660301964879036, 0.016737842494249346, 0.0053734909236431115, 0.03387706537246704, 0.0082270073056221, 0.04187991873025894, 0.6814297722160816, 0.0002690952360630035
ecoli,30,6,3,47.99999713897705, 0.0, 0.07315935820937157, -0.3531827389001846, 0.5206042665362358, 0.06843369597792626, 0.06714297443628311, 0.17633007547855375, 0.020808640956878663, 0.1414088152706623, 0.023398366868495942, 0.04986117973923683, 0.005059162777662277, 0.0113282042324543, 0.0014406379461288452, 0.008113948613405229, 0.0014838864028453827, 0.011439984154701233, 0.6820372696876525, 0.0002362566888332367
ecoli,30,7,7,47.99999713897705, 0.0, 0.07589921532273292, -0.6381843694984913, 0.7850750409543514, 0.08205360845327378, 0.06458768397569656, 0.2603331745147705, 0.0035912115931510924, 0.23905954715013503, 0.03840346425771714, 0.0726962399482727, 0.0025575301468372348, 0.0074981940567493445, 0.005366840010881424, 0.02729993160367012, 0.009602607882022857, 0.03230900278091431, 0.7013296804428101, 0.00021544681191444399
ecoli,30,7,2,47.99999713897705, 0.0, 0.0723537144780159, -0.5745862214744091, 0.7035549517452717, 0.07409151281714439, 0.07285956412553787, 0.2221373321175575, -0.025394667118787764, 0.28597753571271894, 0.031442106664180756, 0.06042569458484649, 0.0006530416548252106, 0.008660986661911011, 0.0008273954689502717, 0.01848976913690567, 0.0009667586088180542, 0.027699551957845688, 0.6895078126251698, 0.0002513325810432434
ecoli,30,7,8,47.99999713897705, 0.0, 0.06706892842650414, -0.6114936298370361, 0.750849139726162, 0.07474812660813332, 0.061719132661819456, 0.222551612251997, 0.017831416273117066, 0.38883659881949423, 0.03383495330810547, 0.06701133251190186, 0.0006525451898574829, 0.0072041999161243445, 0.000714047622680664, 0.02729993160367012, 0.0011907285690307618, 0.03230900278091431, 0.6742539993643761, 0.0003120365679264069
ecoli,30,7,3,47.99999713897705, 0.0, 0.06782863303422929, -0.40340767531991, 0.5791051743805409, 0.06682314973473549, 0.0671222549676895, 0.17149967549443246, 0.023035259318351743, 0.24642194160819053, 0.018795470595359805, 0.039009050875902174, 0.0015494718849658965, 0.008556753849983216, 0.0010184200286865233, 0.006325531923770904, 0.0014941685199737547, 0.010961873430013657, 0.6652320281088352, 0.00029633173346519466
ecoli,30,8,7,47.99999713897705, 0.0, 0.07804295775294304, -0.7321023717939854, 0.8693064193248748, 0.0565083480656147, 0.06365513741970062, 0.2818144080758095, -0.0034009435594081873, 0.23583974380493164, 0.037755266427993775, 0.07150644898414613, 0.0013933798015117644, 0.009739192074537276, 0.010049089187383651, 0.0265541782617569, 0.013695441108942032, 0.03350458787679672, 0.7050420856475831, 0.00018778033256530762
ecoli,30,8,2,47.99999713897705, 0.0, 0.07385031249523163, -0.6595505629003048, 0.7771208121120929, 0.061761547690629956, 0.07113808572292328, 0.24553624706864358, -0.021350782650709155, 0.31141245842576026, 0.030356522798538208, 0.06076996624469757, 0.001142379879951477, 0.0062199321448802945, 0.001051541644334793, 0.016631559401750564, 0.0017676272869110107, 0.02555609601736069, 0.6923619738817215, 0.00022660850882530215
